serial,year,intyear,intmon,monthid,quarter,gor,ladsupgp,wtm2insr,c11indivwgt,victim,victype,agegrp,sexage,nsethgrp,onsdisab,genheal2,tenure1,tothhin4,stranger,acquain,seracq,othacq,hhldacq,persacq,domestic,dom_acq,violence,robbery,theftper
"500509","23","24","2","2402","241","2","1",".768529690479746","962.107441116072","0","0","3","6","1","1","4","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"500510","23","24","1","2401","241","2","1","1.56702119393272","2031.83870744994","0","0","2","5","1","1","3","2","6","0","0","0","0","0","0","0","0","0","0","0"
"500512","23","24","1","2401","241","2","1","1.62983893049995","1949.83506017305","0","0","3","3","1","2","1","1","5","0","0","0","0","0","0","0","0","0","0","0"
"500513","23","24","2","2402","241","2","1","3.25967786099991","3899.6701203461","0","0","3","3","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"500515","23","24","2","2402","241","2","1","1.64721086325755","1811.97844303993","0","0","3","3","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"500519","23","24","1","2401","241","2","1","1.55344240612276","1948.18610389104","0","2","3","6","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"500520","23","24","2","2402","241","2","1","1.55344240612276","2784.53286723495","0","0","1","4","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"500522","23","24","1","2401","241","2","1","1.61375240279102","1558.11442383419","0","0","3","3","5","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"500524","23","24","2","2402","241","2","1",".756957855819147","758.280239785896","0","0","3","3","1","1","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"500525","23","24","2","2402","241","2","1",".810073366132145","811.488541393262","0","0","3","3","1","1","4","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"500526","23","24","1","2401","241","2","1",".844884664250793","1143.30577481646","0","0","2","5","1","1","2","2","3","0","0","0","0","0","0","0","0","0","0","0"
"500530","23","24","1","2401","241","2","1","1.67309128712218","2098.23884249946","0","0","3","6","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"500533","23","24","1","2401","241","2","1","1.67309128712218","2392.76585509169","1","1","2","2","4","2","1","2"," ","0","0","1","1","2","0","0","0","0","0","0"
"500602","23","23","12","2312","234","2","7",".172017987360793","337.180586690768","0","0","1","4","1","2","2","4","5","0","0","0","0","0","0","0","0","0","0","0"
"500603","23","23","12","2312","234","2","7",".172017987360793","170.96981917079","0","0","3","3","1","2","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"500606","23","23","12","2312","234","2","7",".344035974721585","531.919635144102","0","0","2","2","1","2","2","4","5","0","0","0","0","0","0","0","0","0","0","0"
"500609","23","23","12","2312","234","2","7",".172017987360793","210.003723009327","0","0","3","6","1","1","4","1","2","0","0","0","0","0","0","0","0","0","0","0"
"500610","23","23","12","2312","234","2","7",".803073082403159","1360.91399128078","0","0","2","2","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"500612","23","23","12","2312","234","2","7",".209642863103767","355.267673418107","0","0","2","2","1","2","1","2","4","0","0","0","0","0","0","0","0","0","0","0"
"500613","23","23","12","2312","234","2","7",".369990093781863","503.654291274227","0","0","3","6","1","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"500616","23","23","12","2312","234","2","7","2.04562614439778","2612.22386178382","0","0","3","3","1","2","1","4","4","0","0","0","0","0","0","0","0","0","0","0"
"500617","23","23","12","2312","234","2","7",".419285726207534","560.564359757325","0","0","3","6","1","1","3","4","4","0","0","0","0","0","0","0","0","0","0","0"
"500618","23","23","12","2312","234","2","7",".628928589311301","915.908661700677","0","0","2","5","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"500620","23","23","12","2312","234","2","7",".803073082403159","1202.42397124253","0","0","2","5","1","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0"
"500621","23","23","12","2312","234","2","7",".184995046890931","203.138832107108","0","0","3","3","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"500624","23","23","12","2312","234","2","7","1.02083872205132","1426.10782857716","0","0","2","5","1","2","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"500628","23","23","12","2312","234","2","7","1.90041906485955","1987.35984464143","0","0","3","3","1","1","2","4","3","0","0","0","0","0","0","0","0","0","0","0"
"500703","23","24","1","2401","241","2","7",".827471509876326","989.933993512026","1","1","3","3","5","2","2","4","2","0","1","0","0","0","0","0","1","0","0","0"
"500714","23","24","2","2402","241","2","7",".776167993284883","928.557747376171","0","0","3","3","1","1","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"500721","23","24","1","2401","241","2","7",".825382308233255","796.48197748589","0","0","3","3","1","1","4","1","3","0","0","0","0","0","0","0","0","0","0","0"
"500802","23","24","1","2401","241","2","7",".354216673507468","409.372053537074","0","0","3","6","1","2","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"500803","23","23","11","2311","234","2","7",".164203800005785","245.858801175645","0","2","2","5","1","1","5","4","2","0","0","0","0","0","0","0","0","0","0","0"
"500810","23","23","12","2312","234","2","7","1.01386266097802","1416.36229767756","0","0","2","5","1","2","1","4","4","0","0","0","0","0","0","0","0","0","0","0"
"500815","23","23","11","2311","234","2","7",".43569428035966","556.372922156454","0","0","3","3","1","1","5","4","2","0","0","0","0","0","0","0","0","0","0","0"
"500817","23","23","11","2311","234","2","7",".43569428035966","455.626515928858","0","0","3","3","1","2","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"500818","23","23","11","2311","234","2","7",".170892089523529","178.710097559999","0","0","3","3","1","1","3","4","1","0","0","0","0","0","0","0","0","0","0","0"
"500819","23","23","11","2311","234","2","7",".170892089523529","302.62121739135","0","0","2","2","1","1","5","4","2","0","0","0","0","0","0","0","0","0","0","0"
"500820","23","23","12","2312","234","2","7",".217073706829053","294.006005459337","0","0","3","3","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"500823","23","23","11","2311","234","2","7",".204931958825805","347.284420481428","0","0","2","2","1","2","2","4","1","0","0","0","0","0","0","0","0","0","0","0"
"500824","23","23","12","2312","234","2","7",".342248626771037","498.416651814181","0","0","2","5","1","1","4","4","4","0","0","0","0","0","0","0","0","0","0","0"
"500825","23","23","11","2311","234","2","7",".40986391765161","555.122289893732","0","0","3","3","1","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"500828","23","23","12","2312","234","2","7",".204931958825805","214.30723011833","0","0","3","3","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"500829","23","23","11","2311","234","2","7",".863535157009819","3197.46495807672","0","0","1","4","1","1","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"500832","23","23","12","2312","234","2","7",".171834019909918","301.173363032932","1","1","2","5","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"500901","23","23","12","2312","234","3","7",".364907685990898","526.266376853653","0","0","2","5","1","2","2","2","5","0","0","0","0","0","0","0","0","0","0","0"
"500902","23","23","12","2312","234","3","7",".364907685990898","817.610107307062","1","1","1","4","1","1","4","4","2","0","0","0","1","1","0","0","0","0","0","0"
"500904","23","23","11","2311","234","3","7",".366872407546384","706.768402734242","0","0","2","2","1","2","3","4","3","0","0","0","0","0","0","0","0","0","0","0"
"500906","23","23","12","2312","234","3","7",".335010998593737","638.706411824064","0","0","2","2","1","1","3","4","4","0","0","0","0","0","0","0","0","0","0","0"
"500912","23","23","11","2311","234","3","7",".241543462898646","465.326047836372","0","0","2","2","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"500915","23","23","11","2311","234","3","7",".364984338736082","612.214407441166","0","2","3","6","1","1","3","2","5","0","0","0","0","0","0","0","0","0","0","0"
"500919","23","23","12","2312","234","3","7",".98748797358535","1054.55939035578","0","0","3","3","1","1","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"500922","23","23","12","2312","234","3","7",".98748797358535","1551.63294277455","1","1","2","5","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"500926","23","23","12","2312","234","3","7",".621018744557041","1041.67927869301","0","0","3","6","1","1","3","1","5","0","0","0","0","0","0","0","0","0","0","0"
"500927","23","23","12","2312","234","3","7",".588102430121648","1024.83607942604","0","2","3","6","1","1","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"500931","23","23","11","2311","234","3","7",".703898029693175","1431.84253494686","0","0","1","4","1","1","3","2","6","0","0","0","0","0","0","0","0","0","0","0"
"501002","23","23","12","2312","234","3","7",".589433494593736","1042.50002911511","0","0","2","2","1","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0"
"501006","23","24","1","2401","241","3","7",".286884809031528","370.874703739282","1","1","3","3","1","1","4","5","1","0","0","0","0","0","0","0","0","0","0","0"
"501007","23","24","1","2401","241","3","7",".235089455335975","327.492325411389","0","0","2","5","5","1","2","2","3","0","0","0","0","0","0","0","0","0","0","0"
"501010","23","23","11","2311","234","3","7",".883178923454487","1629.32983545623","1","1","2","2","3","2","2","1"," ","0","0","1","0","1","0","0","0","0","0","0"
"501014","23","23","11","2311","234","3","7",".620844716811025","1041.38736947363","1","1","3","6","1","1","4","2","1","0","0","0","1","2","0","0","0","0","0","0"
"501018","23","23","12","2312","234","3","7",".618889700588443","888.279312131714","0","0","3","6","1","1","5","1","2","0","0","0","0","0","0","0","0","0","0","0"
"501019","23","23","11","2311","234","3","7",".295403327016853","514.774250204573","0","0","3","6","1","1","4","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"501026","23","23","11","2311","234","3","7",".295403327016853","600.898185170255","0","0","1","4","1","2","1","4","2","0","0","0","0","0","0","0","0","0","0","0"
"501029","23","23","11","2311","234","3","7",".293746647392755","419.593866965491","0","0","3","3","4","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"501030","23","23","11","2311","234","3","7",".402543080435079","652.172496475314","0","0","2","2","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"501032","23","23","11","2311","234","3","7",".589433494593736","954.959437533698","0","0","2","2","5","2","2","4","4","0","0","0","0","0","0","0","0","0","0","0"
"501035","23","23","11","2311","234","3","7",".309444850294221","565.267207286945","0","0","2","5","5","2","1","4","5","0","0","0","0","0","0","0","0","0","0","0"
"501036","23","23","11","2311","234","3","7",".294716747296868","671.558264832263","0","0","1","1","1","2","1","4","4","0","0","0","0","0","0","0","0","0","0","0"
"501102","23","23","12","2312","234","3","7","1.86999748746543","2750.78654847088","0","0","2","5","1","1","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"501107","23","24","1","2401","241","3","7",".834247414278527","1273.54191395245","0","0","2","2","3","1","2","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"501115","23","23","11","2311","234","3","7",".536320131030563","694.448125664278","0","0","3","6","1","1","3","4","3","0","0","0","0","0","0","0","0","0","0","0"
"501118","23","24","1","2401","241","3","7",".580513752627525","787.75314332499","1","1","2","5","3","1","3","2"," ","0","0","1","0","1","0","0","0","0","0","0"
"501119","23","24","1","2401","241","3","7","1.17420659550817","2921.6190393374","0","0","1","4","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"501121","23","23","11","2311","234","3","7",".510013153181416","750.234869682195","0","0","2","5","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"501124","23","23","11","2311","234","3","7",".234318019116666","274.642217942062","0","0","3","3","1","1","3","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"501128","23","24","1","2401","241","3","7",".858073942740488","1230.95654786218","0","0","2","2","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"501202","23","23","12","2312","234","3","1",".843479360915391","1414.82842502201","0","0","3","6","1","2","2","4","4","0","0","0","0","0","0","0","0","0","0","0"
"501203","23","24","1","2401","241","3","1","2.22644146166035","3021.2656494589","0","0","2","5","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"501204","23","24","1","2401","241","3","1","1.50580489642254","2160.16394943115","0","0","2","2","1","2","1","2","5","0","0","0","0","0","0","0","0","0","0","0"
"501205","23","23","12","2312","234","3","1","1.68731850208441","2482.06378331064","0","0","2","5","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"501206","23","24","1","2401","241","3","1",".807037888111253","1089.93547859448","0","2","3","6","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"501207","23","24","1","2401","241","3","1",".474236863093354","633.977980054979","0","0","2","5","1","2","3","2","5","0","0","0","0","0","0","0","0","0","0","0"
"501210","23","24","1","2401","241","3","1",".804353586014351","1075.2906435512","0","0","2","5","1","2","2","4","3","0","0","0","0","0","0","0","0","0","0","0"
"501212","23","24","1","2401","241","3","1",".831549513938063","883.065487864847","0","0","3","3","1","1","1","1","3","0","0","0","0","0","0","0","0","0","0","0"
"501213","23","24","2","2402","241","3","1","1.57499891275662","2975.04857822855","1","1","1","4","1","2","3","4","2","1","0","0","0","0","0","0","0","1","0","0"
"501214","23","24","1","2401","241","3","1","1.63291280223813","1733.19764971141","0","0","3","3","1","2","1","1","4","0","0","0","0","0","0","0","0","0","0","0"
"501219","23","23","12","2312","234","3","1",".530892886366619","758.338524412841","1","1","3","3","1","1","1","1","3","0","0","1","0","1","0","0","0","0","0","0"
"501222","23","23","11","2311","234","3","1",".265446443183309","489.70802870002","0","0","2","2","1","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"501223","23","23","12","2312","234","3","1",".265446443183309","343.710359293587","0","0","3","6","1","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"501225","23","23","12","2312","234","3","1",".921729919180231","1193.49168101043","0","0","3","6","1","1","3","4","5","0","0","0","0","0","0","0","0","0","0","0"
"501303","23","23","12","2312","234","3","1",".311644443860694","489.68473385171","0","0","2","5","1","2","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"501304","23","24","1","2401","241","3","1",".522488253956791","709.012943348713","0","0","2","5","1","2","1","4","4","0","0","0","0","0","0","0","0","0","0","0"
"501308","23","23","12","2312","234","3","1",".622178794388563","1008.01111064144","0","0","2","2","4","2","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"501312","23","23","12","2312","234","3","1",".738768537914314","827.245547260611","1","1","3","3","1","2","3","4","4","0","0","2","0","2","0","0","0","0","0","0"
